popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget,revenue
0.543868999999999,Dracula 3D,109.0,Horror|Romance|Thriller,22,3.3,2012,5318567.97557257,7729.96870592592
0.518403,"For a Good Time, Call...",85.0,Comedy,69,5.8,2012,807282.639149409,1181444.84597522
0.494391,Parental Guidance,104.0,Comedy,154,5.9,2012,23743607.0338061,113752992.406794
0.491648,The Devil Inside,83.0,Thriller|Horror,162,4.5,2012,949744.281352245,96644543.9565396
0.48576,Dark Tide,113.0,Thriller|Adventure|Drama,37,4.9,2012,23743607.0338061,410549.75947726
0.473381,Think Like a Man,123.0,Comedy|Romance,201,6.6,2012,11396931.3762269,91242414.6298609
0.468552,Hit & Run,100.0,Action|Comedy|Romance,175,5.4,2012,1899488.56270449,13676317.6514723
0.452064,Deadfall,95.0,Crime|Drama|Thriller,138,5.5,2012,11396931.3762269,63016.4828120028
0.436617,ATM,90.0,Horror|Thriller,105,5.5,2012,2849232.84405673,2858.73028687026
0.430256,Beasts of the Southern Wild,93.0,Drama|Fantasy,262,6.6,2012,1709539.70643404,20046961.0557357
0.409718,Fire with Fire,97.0,Action|Crime|Drama|Thriller,144,5.7,2012,18994885.6270449,4403174.99513256
0.40801,Safety Not Guaranteed,85.0,Comedy|Romance|Science Fiction|Drama,341,6.7,2012,712308.211014184,3806377.53284928
0.402086,The Samaritan,90.0,Thriller,27,4.7,2012,11396931.3762269,2394.30533328901
0.398497,The Apparition,82.0,Horror|Thriller,76,4.4,2012,16145652.7829881,9143655.47076449
0.383998,2 Days in New York,91.0,Comedy,60,5.3,2012,7597954.25081796,1570679.49454609
0.380291,Robot & Frank,85.0,Science Fiction|Comedy|Drama|Crime,307,6.7,2012,2374360.70338061,3157935.8257789
0.359578,Cosmopolis,109.0,Drama,191,4.8,2012,19469757.767721,5758827.63565909
0.321712,Best Man Down,90.0,Comedy|Drama,39,5.9,2012,1424616.42202836,1840.60441726065
0.316117,Joyful Noise,117.0,Comedy|Music,25,6.7,2012,23.7436070338061,28.4923284405673
0.360699,Shadow Dancer,101.0,Thriller,55,5.6,2012,5983388.97251914,398847.960186719
0.266025,Smashed,85.0,Drama,52,6.1,2012,474872.140676122,357670.847124411
0.260624,Resident Evil: Retribution,95.0,Action|Horror|Science Fiction,1152,5.6,2012,61733378.2878959,228089879.050065
0.218221,Oh Boy,88.0,Comedy|Drama,73,7.1,2012,284923.284405673,2612057.95339604
0.167892,Eega,145.0,Science Fiction|Romance,19,6.6,2012,5688968.24529995,18472526.2723011
0.308684,Sparkle,116.0,Drama|Music,21,5.9,2012,13296419.9389314,23399295.2897432
0.070285,English Vinglish,133.0,Drama,42,7.1,2012,2697273.75904037,11036028.549313
0.158309999999999,Not Fade Away,112.0,Drama,14,5.4,2012,18994885.6270449,580096.209095701
0.139047,Redd Inc.,93.0,Thriller|Horror|Comedy,10,5.3,2012,474872.140676122,949744.281352245
0.128685,Stitches,86.0,Horror,45,5.2,2012,94974.4281352245,90225.7067284633
0.111351,Foodfight!,87.0,Animation|Action|Comedy|Family,12,2.2,2012,61733378.2878959,70001.8520013486
0.075043,2016: Obama's America,87.0,Documentary,11,4.7,2012,2374360.70338061,31721458.997165
0.050524,Katy Perry: Part of Me,93.0,Documentary|Music,63,6.5,2012,11396931.3762269,31082239.3070665
7.122455,The Lord of the Rings: The Return of the King,201.0,Adventure|Fantasy|Action,5636,7.9,2003,111423148.609557,1326278010.47567
6.887883,Underworld,121.0,Fantasy|Action|Thriller,1708,6.5,2003,26077758.1852156,113448272.633004
6.864067,Pirates of the Caribbean: The Curse of the Black Pearl,143.0,Adventure|Fantasy|Action,4223,7.3,2003,165949370.269553,776419286.73064
6.174132,Kill Bill: Vol. 1,111.0,Action|Crime,2932,7.6,2003,35560579.3434758,214488375.720753
4.21265,The Matrix Revolutions,129.0,Adventure|Action|Thriller|Science Fiction,2138,6.4,2003,177802896.717379,503760899.910245
4.02924,The Matrix Reloaded,138.0,Adventure|Action|Thriller|Science Fiction,2376,6.6,2003,177802896.717379,875501109.015934
3.440519,Finding Nemo,100.0,Animation|Family,3692,7.4,2003,111423148.609557,1024886689.76997
2.899533,Bruce Almighty,101.0,Fantasy|Comedy,1706,6.3,2003,94828211.5826022,574389691.557017
2.793616,Love Actually,135.0,Comedy|Romance|Drama,1251,6.9,2003,47414105.7913011,290330516.619355
2.710192,Elf,97.0,Romance|Comedy|Family|Fantasy,606,6.5,2003,37931284.6330408,205538391.91267
2.686888,Terminator 3: Rise of the Machines,109.0,Action|Thriller|Science Fiction,1314,5.8,2003,237070528.956505,515628400.480399
2.643906,The Dreamers,115.0,Drama|Romance,312,7.1,2003,17780289.6717379,17923912.9249429
2.491591,Big Fish,125.0,Adventure|Fantasy|Drama,1091,7.4,2003,82974685.1347769,145702426.938419
2.394195,Daredevil,103.0,Fantasy|Action|Crime|Science Fiction|Thriller,881,4.9,2003,92457506.2930371,212391152.622687
2.182292,American Wedding,103.0,Comedy|Romance,662,6.0,2003,65194395.463039,274348924.908858
1.830211,The League of Extraordinary Gentlemen,110.0,Fantasy|Action|Thriller|Science Fiction,672,5.6,2003,92457506.2930371,212492483.678879
1.798132,The Italian Job,111.0,Thriller|Action|Crime,1295,6.6,2003,71121158.6869516,208705242.862161
1.781615,The Jungle Book 2,72.0,Family|Animation|Adventure,156,5.6,2003,23707052.8956505,160828646.844093
1.765322,Lost in Translation,102.0,Drama,1135,7.3,2003,4741410.57913011,141914989.353162
1.70302999999999,Bad Santa,91.0,Drama|Comedy|Crime,353,6.2,2003,27263110.8299981,90666306.8726272
1.661911,Johnny English,88.0,Adventure|Action|Comedy,514,6.0,2003,47414105.7913011,190347505.09346
1.653031,Brother Bear,85.0,Animation|Adventure|Family|Fantasy,753,6.8,2003,118535264.478252,296.338161195632
1.650018,Peter Pan,113.0,Adventure|Fantasy|Family,391,6.7,2003,118535264.478252,144583401.886227
1.64806899999999,Scary Movie 3,84.0,Comedy,466,5.6,2003,56896926.9495613,261575581.403618
1.635524,Honey,94.0,Music,156,6.0,2003,21336347.6060855,74258506.2091142
1.626534,A Man Apart,109.0,Action|Drama,152,5.7,2003,42672695.212171,52571487.4326541
1.622704,The School of Rock,108.0,Comedy|Music,767,6.6,2003,41487342.5673884,155616590.811999
1.622536,The Last Samurai,154.0,Drama|Action|War|History,1093,7.1,2003,165949370.269553,541420466.156522
1.615231,Bad Boys II,147.0,Adventure|Action|Comedy|Thriller|Crime,1041,6.3,2003,154095843.821728,324003765.628281
1.569435,Lara Croft Tomb Raider: The Cradle of Life,117.0,Action|Adventure|Fantasy|Thriller,994,5.5,2003,112608501.25434,185514075.588515
1.565393,Wrong Turn,84.0,Horror|Thriller,347,5.9,2003,14935443.3242598,33961034.8507901
1.518131,Identity,90.0,Mystery|Thriller,549,7.0,2003,35560579.3434758,106989379.714443
1.491266,Master and Commander: The Far Side of the World,138.0,Adventure,434,6.6,2003,177802896.717379,251307931.147132
1.428302,Mystic River,138.0,Thriller|Crime|Drama|Mystery,743,7.4,2003,29633816.1195632,185889396.167138
1.412354,Anger Management,106.0,Comedy,498,5.9,2003,88901448.3586895,232027828.998182
1.412067,The Core,136.0,Action|Thriller|Adventure|Science Fiction,278,5.3,2003,71121158.6869516,87962965.5531779
1.387163,Hulk,138.0,Action|Science Fiction,850,5.2,2003,162393312.335206,290838693.89311
1.318505,Once Upon a Time in Mexico,102.0,Action,320,6.1,2003,34375226.6986933,116384539.303211
1.280654,Old School,91.0,Comedy,267,6.6,2003,28448463.4747806,103191288.179616
1.209598,How to Lose a Guy in 10 Days,116.0,Comedy|Romance,499,6.2,2003,59267632.2391264,210247706.698238
1.204207,Shanghai Knights,115.0,Action|Adventure|Comedy|Western,393,5.9,2003,59267632.2391264,104694478.911865
1.158663,S.W.A.T.,117.0,Action|Thriller|Crime,499,5.8,2003,94828211.5826022,138263498.677383
1.125044,Tears of the Sun,121.0,Action|Drama|War,349,6.4,2003,82974685.1347769,101504660.569528
1.118671,"Legally Blonde 2: Red, White & Blonde",95.0,Comedy,235,5.2,2003,53340869.0152137,148068138.337291
1.096211,Freaky Friday,97.0,Comedy|Family|Fantasy,473,6.0,2003,30819168.7643457,130661815.571456
1.072356,Sinbad: Legend of the Seven Seas,86.0,Family|Animation|Adventure,196,6.3,2003,71121158.6869516,31160929.6388894
1.047214,Timeline,116.0,Action|Adventure|Science Fiction,176,5.1,2003,94828211.5826022,23091545.4959681
1.024891,Paycheck,119.0,Action|Adventure|Mystery|Science Fiction|Thriller,343,5.7,2003,71121158.6869516,114113676.266916
1.01154599999999,Charlie's Angels: Full Throttle,106.0,Action|Adventure|Comedy|Crime,592,5.3,2003,142242317.373903,307214705.769395
1.005582,Something's Gotta Give,128.0,Drama|Comedy|Romance,236,6.2,2003,94828211.5826022,316167615.027806
1.004692,The Haunted Mansion,99.0,Thriller|Fantasy|Comedy|Family|Mystery,270,5.1,2003,106681738.030427,216078248.92121
1.000194,Duplex,89.0,Action|Comedy|Thriller,262,5.8,2003,47414105.7913011,22903543.825095
0.997525,Gothika,98.0,Horror|Thriller,339,5.8,2003,47414105.7913011,167835650.381659
0.995361,21 Grams,124.0,Drama|Crime|Thriller,520,7.0,2003,23707052.8956505,71628298.7771428
0.981031,Final Destination 2,90.0,Horror|Mystery,519,5.9,2003,30819168.7643457,107187178.324926
0.920571,The Texas Chainsaw Massacre,98.0,Horror,333,6.0,2003,11260850.125434,126917669.435492
0.876158,Cheaper by the Dozen,98.0,Comedy|Drama|Family,357,5.8,2003,47414105.7913011,225468431.214223
0.875247999999999,Cold Mountain,154.0,Drama,299,6.5,2003,93642858.9378197,205082020.476255
0.841686,Thirteen,100.0,Drama,153,6.6,2003,2370705.28956505,5453858.48880813
0.820611,Freddy vs. Jason,97.0,Horror,315,5.7,2003,35560579.3434758,136207485.549365
0.796421,Cradle 2 the Grave,101.0,Action|Crime|Drama,133,5.9,2003,29633816.1195632,66960046.977896
0.783216,Looney Tunes: Back in Action,90.0,Animation|Comedy|Family,144,5.5,2003,94828211.5826022,81214251.5422623
0.760656999999999,Basic,98.0,Action|Drama|Mystery|Thriller|Crime,153,6.0,2003,59267632.2391264,50724275.3583676
0.754774,The Rundown,104.0,Adventure|Action|Comedy|Thriller,298,6.3,2003,100754974.806514,95914577.7987242
0.723225,2 Fast 2 Furious,107.0,Action|Crime|Thriller,1275,6.1,2003,90086801.0034721,280158881.112448
0.680802999999999,Open Range,139.0,Western,125,6.8,2003,26077758.1852156,80955191.5363924
0.648946,Just Married,95.0,Comedy,242,5.3,2003,21336347.6060855,120390264.319415
0.630566,Daddy Day Care,92.0,Comedy|Family,257,5.7,2003,71121158.6869516,194912119.140268
0.62007,Seabiscuit,141.0,Drama|History,109,6.4,2003,103125680.096079,175830997.398388
0.6015,Out of Time,105.0,Thriller|Crime|Drama,151,6.0,2003,59267632.2391264,65781812.3757454
0.598372999999999,Jeepers Creepers 2,104.0,Horror|Thriller,123,5.4,2003,20150994.9613029,74798912.0359285
0.595052,The Lizzie McGuire Movie,94.0,Comedy|Adventure|Family,158,5.8,2003,20150994.9613029,65827913.1108062
0.580909,Dreamcatcher,136.0,Drama|Horror|Science Fiction|Thriller,330,5.1,2003,80603979.8452119,89749492.3134622
0.571314,Spy Kids 3-D: Game Over,84.0,Action|Adventure|Comedy|Family|Science Fiction,281,4.8,2003,45043400.501736,233528673.917547
0.563401,Down with Love,101.0,Action|Comedy|Romance|Thriller,107,6.0,2003,41487342.5673884,24060533.3517932
0.556095,The Order,102.0,Drama|Fantasy|Horror|Mystery|Romance,42,4.8,2003,41487342.5673884,13703631.9679177
0.548852999999999,Intolerable Cruelty,100.0,Crime|Comedy|Romance,201,5.7,2003,71121158.6869516,142172162.277621
0.543482999999999,The Hunted,94.0,Drama|Action|Thriller|Crime,90,5.8,2003,65194395.463039,40579371.9243062
0.537976,House of Sand and Fog,126.0,Drama,76,6.5,2003,19558318.6389117,20083186.8632581
0.505814,Cabin Fever,93.0,Horror,142,5.3,2003,1778028.96717379,36216546.3849826
0.500124,Runaway Jury,127.0,Drama|Thriller,180,6.8,2003,71121158.6869516,95010921.839269
0.490565,Monster,110.0,Crime|Drama,216,6.8,2003,9482821.15826022,71569914.232624
0.481708,In the Cut,119.0,Thriller|Mystery,36,4.7,2003,14224231.7373903,27.2631108299981
0.476487,Bringing Down The House,105.0,Comedy,85,5.3,2003,23707052.8956505,157267138.658285
0.470814,Gigli,121.0,Drama,48,3.8,2003,64009042.8182565,8613020.0556926
0.469518,Gods and Generals,214.0,Drama|History|War,23,5.8,2003,66379748.1078215,15319421.7186001
0.462609,Shattered Glass,94.0,Drama|History,46,6.4,2003,7112115.86869516,2.37070528956505
0.460673,Dumb and Dumberer: When Harry Met Lloyd,85.0,Comedy,110,4.2,2003,22521700.250868,46545852.7592875
0.439958,Uptown Girls,92.0,Comedy,108,6.2,2003,23707052.8956505,43971435.1348954
0.438475,Party Monster,98.0,Comedy|Drama|Crime,25,5.6,2003,5926763.22391264,880596.10910365
0.431188,The Life of David Gale,130.0,Drama|Thriller|Crime,246,7.2,2003,59267632.2391264,46176121.1183849
0.426977,Elephant,81.0,Drama|Crime,186,7.1,2003,3556057.93434758,11867776.7573208
0.422393,House of the Dead,90.0,Horror|Action|Thriller,35,3.4,2003,8297468.51347769,16379417.3944336
0.421807,Whale Rider,101.0,Drama|Family,46,6.7,2003,9482821.15826022,49073599.4939966
0.407552,House of 1000 Corpses,89.0,Horror,140,5.8,2003,8297468.51347769,19948945.6762365
0.403468,A Guy Thing,101.0,Comedy|Romance,46,5.3,2003,23707052.8956505,20663260.5163301
0.388875,Radio,109.0,Drama,75,7.1,2003,37931284.6330408,61967255.1073289
0.383686,Young Adam,93.0,Drama|Thriller|Crime|Romance,16,5.9,2003,7586256.92660817,2963381.61195632
0.36744,Hollywood Homicide,116.0,Action|Adventure|Comedy|Thriller,76,4.8,2003,88901448.3586895,60622086.1068609
0.366218,Swimming Pool,102.0,Thriller|Crime,68,6.2,2003,9245750.62930371,26600881.5704689
0.360105,A Mighty Wind,91.0,Comedy|Music,33,6.5,2003,7112115.86869516,22225653.686423
0.351678,Latter Days,107.0,Drama|Comedy|Romance,26,6.4,2003,1007549.74806514,971916.862210341
0.350293,The Station Agent,88.0,Drama|Comedy,107,7.4,2003,592676.322391263,10288640.4811204
0.346215,The Fighting Temptations,122.0,Comedy|Music|Romance,22,5.3,2003,17780289.6717379,35843377.2214101
0.339709,Intermission,105.0,Romance|Action|Comedy|Crime|Mystery,21,5.5,2003,5926763.22391264,5756425.6781521
0.289415,Calendar Girls,108.0,Comedy,46,6.5,2003,11853526.4478252,114436384.9684
0.284861,Foolproof,97.0,Action,18,6.4,2003,9786590.29518599,546421.49148656
0.276911,Mambo Italiano,92.0,Comedy|Romance,13,5.2,2003,5170387.33057161,3593753.33380431
0.275184,Agent Cody Banks,102.0,Action,161,4.9,2003,33189874.0539107,69693773.6270415
0.264295,Biker Boyz,110.0,Action|Drama,30,5.8,2003,28448463.4747806,27868353.0757767
0.253381,Ghosts of the Abyss,92.0,Family|Documentary,23,6.7,2003,15409584.3821728,20199441.5092478
0.349751,Stuck on You,118.0,Comedy,104,4.8,2003,65194395.463039,40098486.2098443
0.208637,Kid's Story,15.0,Science Fiction|Animation,16,6.8,2003,11.8535264478252,5.92676322391264
0.371487,The Company,112.0,Drama|Thriller,12,4.9,2003,17780289.6717379,2704482.81404614
0.193661,Veronica Guerin,98.0,Drama|Crime|Thriller,26,6.7,2003,20150994.9613029,1860906.45339169
0.175002,X2,133.0,Adventure|Action|Science Fiction|Thriller,2222,6.7,2003,130388790.926078,254790104.865777
0.161748,Wonderland,104.0,Crime|Drama|Mystery|Thriller,23,6.4,2003,5926763.22391264,2923605.91860799
0.143004,Alex & Emma,96.0,Comedy|Romance,43,5.0,2003,35560579.3434758,18217562.7063402
0.135161999999999,From Justin to Kelly,90.0,Comedy|Romance,12,3.5,2003,14224231.7373903,5834502.48615863
0.126182,Les Clefs de bagnole,90.0,Comedy,12,4.8,2003,674722.876405176,674722.876405176
0.098984,Sylvia,109.0,Drama|Romance,17,5.6,2003,8297468.51347769,11853526.4478252
4.355219,Titanic,194.0,Drama|Romance|Thriller,4654,7.3,1997,271692064.214419,2506405735.41947
3.48891,Hercules,93.0,Animation|Family|Fantasy|Adventure|Comedy,909,7.0,1997,115469127.291128,343299361.863264
3.153414,Men in Black,98.0,Action|Adventure|Comedy|Science Fiction,2864,6.7,1997,122261428.896488,800663660.846796
3.077454,Gattaca,106.0,Thriller|Science Fiction|Mystery|Romance,1117,7.3,1997,48904571.5585954,17025280.2673449
2.972972,The Fifth Element,126.0,Adventure|Fantasy|Action|Thriller|Science Fiction,2649,7.1,1997,122261428.896488,358525092.460205
2.604799,Batman & Robin,125.0,Action|Crime|Fantasy|Science Fiction,828,4.4,1997,169807540.134012,323594923.43378
2.391809,Tomorrow Never Dies,119.0,Adventure|Action|Thriller,565,5.9,1997,149430635.31793,452382322.355841
2.202087,Good Will Hunting,126.0,Drama,1592,7.7,1997,13584603.2107209,306921606.651021
2.113737,Jackie Brown,154.0,Action|Crime|Drama|Thriller,763,7.1,1997,16301523.8528651,53894416.3884653
2.064658,Alien: Resurrection,109.0,Science Fiction|Horror|Action,712,5.9,1997,95092222.4750467,220070572.013679
2.01227,The Game,129.0,Drama|Thriller|Mystery,851,7.3,1997,67923016.0536048,148647683.99496
1.949225,Event Horizon,96.0,Horror|Science Fiction|Mystery,358,6.2,1997,81507619.2643258,36234540.8913537
1.929641,Anastasia,94.0,Animation|Family,806,7.2,1997,71998397.0168211,189918659.471355
1.623577,Home Alone 3,102.0,Comedy|Family,331,5.2,1997,43470730.274307,107430458.718088
1.616191,Austin Powers: International Man of Mystery,94.0,Science Fiction|Comedy|Crime,581,6.3,1997,22414595.2976895,91946013.4283802
1.55286,Starship Troopers,129.0,Adventure|Action|Thriller|Science Fiction,929,6.5,1997,142638333.71257,164664921.497974
1.412516,The Full Monty,91.0,Comedy,163,6.4,1997,4754611.12375233,350279159.520599
1.368403,Con Air,115.0,Action|Thriller|Crime,728,6.5,1997,101884524.080407,304311731.323717
1.330225,Face/Off,138.0,Action|Crime|Science Fiction|Thriller,955,6.7,1997,108676825.685767,333741296.174915
1.308461,Donnie Brasco,127.0,Crime|Drama|Thriller,615,7.2,1997,47546111.2375233,56994198.6951988
1.307058,I Know What You Did Last Summer,100.0,Horror|Thriller|Mystery,348,5.5,1997,23093825.4582256,170603779.915843
1.272247,The Devil's Advocate,144.0,Drama|Horror|Mystery|Thriller,717,6.9,1997,77432238.3011095,207769251.929862
1.231579,Anaconda,89.0,Adventure|Horror|Thriller,331,4.7,1997,61130714.4482443,185953882.98902
1.212565,Chasing Amy,113.0,Comedy|Drama|Romance,227,6.7,1997,339615.080268024,16330421.020815
1.176223,Dante's Peak,108.0,Action|Adventure|Thriller,216,5.5,1997,157581397.244363,241979494.041453
1.172353,Speed 2: Cruise Control,121.0,Action|Adventure|Thriller,233,4.4,1997,217353651.371535,223477680.157309
1.123404,L.A. Confidential,138.0,Crime|Drama|Mystery|Thriller,728,7.5,1997,47546111.2375233,171460704.837137
1.109101,Scream 2,120.0,Horror|Mystery,442,6.0,1997,32603047.7057303,234148705.217506
1.087383,Liar Liar,86.0,Comedy,774,6.2,1997,61130714.4482443,245881318.114049
1.037438,Contact,150.0,Drama|Science Fiction|Mystery,745,6.9,1997,122261428.896488,232460177.075302
1.031334,Lolita,137.0,Drama|Romance,120,6.9,1997,84224539.90647,1440044.0141144
1.008461,The Rainmaker,135.0,Drama|Crime|Thriller,113,6.5,1997,54338412.8428838,62376108.7583333
0.981422,The Jackal,124.0,Action|Thriller|Adventure|Crime,295,6.0,1997,81507619.2643258,216443863.325307
0.96047,Flubber,93.0,Comedy|Family|Science Fiction,385,5.1,1997,108676825.685767,241774999.575481
0.938611,The Saint,116.0,Thriller|Action|Romance|Science Fiction|Adventure,161,6.0,1997,92375301.8329025,160384313.858672
0.936736,Conspiracy Theory,135.0,Action|Drama|Mystery|Thriller,243,6.4,1997,101884524.080407,186085744.657005
0.933349,Air Force One,124.0,Action|Thriller,474,6.1,1997,115469127.291128,428127476.558069
0.855982,Wag the Dog,97.0,Comedy|Drama,120,6.6,1997,20376904.8160814,87289923.2809533
0.855087,As Good as It Gets,139.0,Comedy|Romance,480,7.0,1997,67923016.0536048,426798361.696852
0.835336,Breakdown,95.0,Drama|Action|Thriller,84,6.5,1997,48904571.5585954,68139206.8629415
0.824965,Seven Years in Tibet,136.0,History|Drama|Adventure|War,342,6.9,1997,95092222.4750467,178580044.897113
0.797298,My Best Friend's Wedding,105.0,Comedy|Romance,336,6.3,1997,51621492.2007396,406571694.44152
0.778274,Boogie Nights,155.0,Drama,438,7.3,1997,20376904.8160814,58551805.2239591
0.776305,Lost Highway,134.0,Drama|Thriller|Mystery,263,7.3,1997,20376904.8160814,4992614.73046449
0.761869999999999,Mad City,114.0,Action|Drama|Thriller,36,5.3,1997,67923016.0536048,14320240.7191688
0.742726,Bean,85.0,Comedy,297,6.3,1997,24452285.7792977,341262444.345578
0.737243,The Devil's Own,107.0,Crime|Thriller|Drama,147,5.8,1997,122261428.896488,191281465.506994
0.712173,Kiss the Girls,115.0,Drama|Mystery|Thriller|Crime,170,6.1,1997,36678428.6689466,82224713.7893911
0.708978,Absolute Power,121.0,Crime|Drama|Thriller,91,6.2,1997,67923016.0536048,68015812.4781372
0.706535999999999,Vegas Vacation,93.0,Comedy,69,6.1,1997,33961508.0268024,49448444.7327399
0.706041,U Turn,125.0,Thriller,76,6.6,1997,25810746.1003698,9077364.99451521
0.685381999999999,Mimic,105.0,Fantasy|Horror|Thriller,99,5.3,1997,40753809.6321629,34614234.6264743
0.683051,One Eight Seven,119.0,Drama|Thriller,67,6.4,1997,27169206.4214419,7765067.87207379
0.676667,Spawn,96.0,Action|Adventure|Fantasy|Horror|Science Fiction,183,5.0,1997,54338412.8428838,119327211.658306
0.663483,Cube,90.0,Thriller|Science Fiction|Mystery,508,6.7,1997,339615.080268024,681699.841399757
0.660297,Kundun,134.0,Drama,34,7.1,1997,38036888.9900187,7722560.29016712
0.648088,The Postman,177.0,Drama|Adventure,148,6.1,1997,108676825.685767,23944539.4989319
0.638429,G.I. Jane,125.0,Action|Drama,208,6.0,1997,67923016.0536048,65435887.1255319
0.636839,The Relic,110.0,Horror|Thriller|Mystery,57,5.7,1997,81507619.2643258,46128704.6061993
0.530543999999999,Fire Down Below,105.0,Action|Adventure|Crime|Thriller,34,5.0,1997,81507619.2643258,21735365.1371535
0.512273,MouseHunt,98.0,Comedy|Family,134,6.1,1997,51621492.2007396,166299165.565747
0.511529,The Sweet Hereafter,112.0,Drama,41,6.4,1997,6792301.60536048,4433450.72694607
0.473762,Cop Land,104.0,Action|Crime|Drama,185,6.5,1997,20376904.8160814,60943500.9560164
0.46602,Selena,127.0,Documentary|Drama,82,6.9,1997,27169206.4214419,81507619.2643258
0.464907,Spice World - The Movie,93.0,Adventure|Fantasy|Drama|Comedy|Music,65,5.2,1997,33961508.0268024,135846032.107209
0.463524,The Ice Storm,112.0,Drama,67,6.3,1997,24452285.7792977,10919386.926857
0.436806,Air Bud,98.0,Comedy|Family|Drama,50,5.3,1997,4075380.96321629,31440883.5425928
0.425112,Cats Don't Dance,75.0,Animation|Comedy|Family|Music,10,7.1,1997,43470730.274307,4845134.84416762
1.086558,Mortal Kombat: Annihilation,95.0,Action|Fantasy|Science Fiction,118,3.9,1997,40753809.6321629,69793427.0897364
0.447075,Metro,117.0,Action|Adventure|Comedy|Crime|Thriller,64,5.3,1997,74715317.6589653,43453835.1032939
0.401471,Wishmaster,90.0,Horror,41,5.4,1997,6792301.60536048,21380493.1890195
0.362661,For Richer or Poorer,115.0,Comedy,23,5.8,1997,47546111.2375233,42942594.8629822
0.223994,Turbo: A Power Rangers Movie,99.0,Action|Adventure|Family|Fantasy|Science Fiction,33,4.6,1997,13584603.2107209,24424762.0147325
0.37438,The Man Who Knew Too Little,97.0,Comedy|Thriller|Crime|Action,64,6.5,1997,27169206.4214419,18749136.5286584
0.364359,Turbulence,100.0,Action|Thriller|Crime,23,5.3,1997,74715317.6589653,15576225.5859209
0.345909,Steel,97.0,Science Fiction|Action|Adventure,19,4.3,1997,21735365.1371535,2290946.88080529
0.325869,Private Parts,109.0,Comedy|Drama,38,6.6,1997,38036888.9900187,56010404.447599
0.05639,Playing God,94.0,Drama|Action|Thriller|Crime,15,5.7,1997,16301523.8528651,5433841.28428838
0.285559,Picture Perfect,105.0,Comedy|Romance,57,5.2,1997,25810746.1003698,60223283.330673
0.2817,Anna Karenina,108.0,Drama|Romance,11,6.0,1997,47546111.2375233,1075669.63603451
0.263311,Most Wanted,99.0,Action|Thriller,12,6.0,1997,33961508.0268024,16081749.4252014
0.245162,Midnight in the Garden of Good and Evil,155.0,Crime|Drama|Mystery|Thriller,76,6.4,1997,47546111.2375233,34104492.7678968
0.223151,An American Werewolf in Paris,105.0,Horror|Comedy,68,5.3,1997,29886127.0635861,36094919.6980142
0.22136,Amistad,155.0,Drama|History|Mystery,167,6.6,1997,48904571.5585954,100526063.759335
0.214637,Affliction,114.0,Drama,20,5.0,1997,8150761.92643258,8599127.18924371
0.212272,Rosewood,140.0,Drama|History,14,6.0,1997,40753809.6321629,17837058.1183286
0.21055,The Lost World: Jurassic Park,129.0,Adventure|Action|Science Fiction,1655,6.1,1997,99167603.438263,311188651.422477
0.206863,Switchback,118.0,Action|Adventure|Mystery|Thriller,20,5.7,1997,50263031.8796675,8805804.70095194
0.158203,La v̩rit̩ si je mens !,100.0,Comedy,59,6.4,1997,5433841.28428838,40014807.2174996
0.065672,The Castle,85.0,Drama|Comedy,32,7.0,1997,1068666.77307939,1170706.1616364
6.112766,Frozen,102.0,Animation|Adventure|Family,3369,7.5,2013,140405002.911063,1192711491.11985
5.242753,Gravity,91.0,Science Fiction|Thriller|Drama,3775,7.4,2013,98283502.0377446,670567465.539932
5.1119,Thor: The Dark World,112.0,Action|Adventure|Fantasy,3025,6.8,2013,159125669.965872,449076041.477509
4.946136,Iron Man 3,130.0,Action|Adventure|Science Fiction,6882,6.9,2013,187206670.548084,1137692372.63862
4.942928,Now You See Me,115.0,Thriller|Crime,3453,7.3,2013,70202501.4555318,110170090.364659
4.921275,The Hunger Games: Catching Fire,146.0,Science Fiction|Thriller|Action|Adventure,4269,7.4,2013,121684335.856255,793216614.966424
4.877927,The Wolf of Wall Street,180.0,Crime|Drama|Comedy,4027,7.9,2013,93603335.2740424,366925723.881393
4.705208,Pacific Rim,131.0,Action|Science Fiction|Adventure,3590,6.7,2013,168486003.493276,381529914.68992
4.405923,Oblivion,126.0,Action|Science Fiction|Adventure|Mystery,3729,6.3,2013,112324002.32885,267863327.898099
4.310786,The Hobbit: The Desolation of Smaug,161.0,Adventure|Fantasy,2952,7.6,2013,234008338.185106,897094365.266423
3.97246,Man of Steel,143.0,Action|Adventure|Fantasy|Science Fiction,4729,6.5,2013,210607504.366595,620445512.562503
3.951582,Her,126.0,Romance|Science Fiction|Drama,2422,7.8,2013,21528767.1130297,44322350.2299834
3.928789,Despicable Me 2,98.0,Animation|Comedy|Family,3436,7.0,2013,71138534.8082722,908665501.929164
3.877342,Star Trek Into Darkness,132.0,Action|Adventure|Science Fiction,3363,7.4,2013,177846337.02068,437469458.167733
3.625529,12 Years a Slave,134.0,Drama|History,2241,7.9,2013,18720667.0548084,175038236.962459
3.518275,Riddick,119.0,Science Fiction|Action|Thriller,1530,6.2,2013,35569267.4041361,92046987.9382742
3.472358,The Conjuring,112.0,Horror|Thriller,1910,7.4,2013,12168433.5856255,297658738.152157
